,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,44.726954507827756,1.2565617138598109,10.440813636779785,1.1577608765499567,84,6,"{'min_cluster_size': 84, 'min_samples': 6}",0.4284451901912689,0.44005048274993896,0.4240358769893646,0.47013941407203674,0.4196644723415375,0.4364670872688293,0.018154228188750572,7,0.327889084815979,0.3302745223045349,0.3331530690193176,0.3482559621334076,0.33169758319854736,0.3342540442943573,0.007213191353222662
1,47.62538475990296,3.4662581037773723,10.570998048782348,0.7963742451528112,84,7,"{'min_cluster_size': 84, 'min_samples': 7}",0.43193134665489197,0.4436775743961334,0.42712000012397766,0.44924396276474,0.384326308965683,0.4272598385810852,0.02288219514438866,10,0.3180200755596161,0.3296233117580414,0.33008691668510437,0.3460642099380493,0.3357287645339966,0.3319046556949615,0.009125864951631044
2,46.602531814575194,5.208471039747656,10.331401252746582,1.003858888639498,84,8,"{'min_cluster_size': 84, 'min_samples': 8}",0.43256840109825134,0.4522593021392822,0.42287272214889526,0.46267378330230713,0.4392203390598297,0.44191890954971313,0.014107870490540604,2,0.32440704107284546,0.33850395679473877,0.32851043343544006,0.3322400152683258,0.331123024225235,0.330956894159317,0.004637195249932841
3,43.738888359069826,0.6938603607644721,9.732565975189209,0.7536824295656824,84,9,"{'min_cluster_size': 84, 'min_samples': 9}",0.4406210780143738,0.4560457170009613,0.41786226630210876,0.46203774213790894,0.4329283833503723,0.441899037361145,0.015909545256447537,3,0.32723158597946167,0.34239521622657776,0.3316258192062378,0.32725781202316284,0.32779553532600403,0.3312611937522888,0.005803016466963473
4,46.63652105331421,2.4577063641631214,10.646930027008057,0.6361309934925548,85,6,"{'min_cluster_size': 85, 'min_samples': 6}",0.42169779539108276,0.44005048274993896,0.4240358769893646,0.4702005684375763,0.4196644723415375,0.4351298391819,0.018957015338303934,9,0.3326987028121948,0.3298572301864624,0.33540910482406616,0.34706583619117737,0.33169758319854736,0.3353456914424896,0.006128690948554955
5,43.7804979801178,1.0886693411409096,10.288416337966918,0.9235287641771487,85,7,"{'min_cluster_size': 85, 'min_samples': 7}",0.42712903022766113,0.4436775743961334,0.42712000012397766,0.44930121302604675,0.3848864436149597,0.4264228522777557,0.02257167593658298,12,0.3269427418708801,0.33318760991096497,0.3302396535873413,0.3460642099380493,0.3357287645339966,0.3344325959682465,0.006514647603448752
6,42.981448125839236,0.07586858779490684,9.630116415023803,0.15758145560864656,85,8,"{'min_cluster_size': 85, 'min_samples': 8}",0.43256840109825134,0.4522593021392822,0.42287272214889526,0.46516790986061096,0.4392203390598297,0.4424177348613739,0.014857100298521086,1,0.32440704107284546,0.33672580122947693,0.32899340987205505,0.3414055109024048,0.33291107416152954,0.3328885674476624,0.0059054506626551985
7,43.100497579574586,0.17534494123184605,9.439077615737915,0.03492486780911959,85,9,"{'min_cluster_size': 85, 'min_samples': 9}",0.4343230724334717,0.4560457170009613,0.42052432894706726,0.4645251929759979,0.4329283833503723,0.4416693389415741,0.0161651086830404,6,0.32560843229293823,0.339428186416626,0.32743212580680847,0.32725781202316284,0.3286321759223938,0.32967174649238584,0.004972370253424456
8,43.2910430431366,0.1405592483906037,9.346439695358276,0.07160102379409061,86,6,"{'min_cluster_size': 86, 'min_samples': 6}",0.4233710765838623,0.44005048274993896,0.4285989999771118,0.4702005684375763,0.4171644449234009,0.43587711453437805,0.018735273848042085,8,0.3326987028121948,0.3298572301864624,0.33456918597221375,0.34633004665374756,0.33169758319854736,0.3350305497646332,0.005851510886842614
9,43.01846795082092,0.14214352557486906,9.86514744758606,0.6465956885646434,86,7,"{'min_cluster_size': 86, 'min_samples': 7}",0.4286826550960541,0.4436775743961334,0.42712000012397766,0.45179203152656555,0.38237208127975464,0.4267288684844971,0.02402879776835349,11,0.3269427418708801,0.33149033784866333,0.3302396535873413,0.34532806277275085,0.3379248082637787,0.3343851208686829,0.006530406376810091
10,43.10386714935303,0.06711281369461597,10.677762365341186,0.14320468497675937,86,8,"{'min_cluster_size': 86, 'min_samples': 8}",0.43135371804237366,0.4522593021392822,0.42287272214889526,0.4672097861766815,0.4349355101585388,0.4417262077331543,0.01593433326290693,5,0.32440704107284546,0.33672580122947693,0.3277343809604645,0.3406694233417511,0.3501731753349304,0.3359419643878937,0.009229404260036957
11,43.0551097869873,0.12008078906134668,10.314329767227173,0.351223265267835,86,9,"{'min_cluster_size': 86, 'min_samples': 9}",0.4343230724334717,0.4560457170009613,0.42052432894706726,0.4662761092185974,0.4317152202129364,0.4417768895626068,0.016806422063198833,4,0.3369426727294922,0.339469313621521,0.3264193832874298,0.32652169466018677,0.3286321759223938,0.3315970480442047,0.005511917263541908
