,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_cluster_size,param_min_samples,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,44.32853784561157,0.23001428879807026,9.149569892883301,0.22698635856882707,50,4,"{'min_cluster_size': 50, 'min_samples': 4}",0.3798631727695465,0.3917633295059204,0.4069839119911194,0.3710196316242218,0.3767297863960266,0.38527196645736694,0.012797650648791807,12,0.2734999358654022,0.2871071696281433,0.2710759937763214,0.25074902176856995,0.2876039445400238,0.27400721311569215,0.013463081428982239
1,44.21013751029968,0.17960784436554458,9.015381002426148,0.05016168915609509,50,5,"{'min_cluster_size': 50, 'min_samples': 5}",0.39653584361076355,0.40172475576400757,0.41852712631225586,0.38394802808761597,0.391841322183609,0.3985154151916504,0.011588265073310781,7,0.265423059463501,0.27799153327941895,0.2793237864971161,0.2560501992702484,0.26138657331466675,0.2680350303649902,0.009178545797732337
2,44.4610978603363,0.6810913733669207,9.075040769577026,0.26243336369533954,50,6,"{'min_cluster_size': 50, 'min_samples': 6}",0.39727944135665894,0.39116978645324707,0.40913766622543335,0.3948887884616852,0.38437196612358093,0.3953695297241211,0.008148922701970564,10,0.2644430696964264,0.2703999876976013,0.27366751432418823,0.25103628635406494,0.24751979112625122,0.26141332983970644,0.010400171440117217
3,44.802685546875,0.6110645162820602,9.194928693771363,0.1620387275361774,90,4,"{'min_cluster_size': 90, 'min_samples': 4}",0.40761905908584595,0.3548213243484497,0.42168688774108887,0.41409268975257874,0.39994174242019653,0.39963234066963194,0.02352622080304525,6,0.2999812960624695,0.30822956562042236,0.3120049238204956,0.295860230922699,0.34031492471694946,0.3112781882286072,0.015609532282686965
4,44.40687947273254,0.4102875729170217,9.722022199630738,0.6091745667870471,90,5,"{'min_cluster_size': 90, 'min_samples': 5}",0.4079153835773468,0.4211536943912506,0.42393314838409424,0.40790021419525146,0.39154917001724243,0.4104903221130371,0.01154576369671562,2,0.2913312017917633,0.30840930342674255,0.30676373839378357,0.3181508779525757,0.33090659976005554,0.31111234426498413,0.01310621156107003
5,43.12129859924316,1.407994101515555,9.655528926849366,0.2741800277620332,90,6,"{'min_cluster_size': 90, 'min_samples': 6}",0.40187129378318787,0.42411208152770996,0.4137236177921295,0.4171960949897766,0.39626556634902954,0.4106337308883667,0.010173518721526826,1,0.2918627858161926,0.30956077575683594,0.30558329820632935,0.3107650578022003,0.3143102526664734,0.30641643404960633,0.007792465308292926
6,44.03004455566406,0.08660957744874283,9.734074926376342,0.5497110071345878,100,4,"{'min_cluster_size': 100, 'min_samples': 4}",0.38937249779701233,0.38930872082710266,0.40326425433158875,0.41946765780448914,0.3887045085430145,0.3980235278606415,0.012041164618323665,8,0.31064972281455994,0.30188217759132385,0.31617581844329834,0.31032660603523254,0.3447882831096649,0.3167645215988159,0.014737703109747872
7,44.68554430007934,0.36554783056945983,9.30206651687622,0.09069823128418132,100,5,"{'min_cluster_size': 100, 'min_samples': 5}",0.3935548961162567,0.4152507185935974,0.40755918622016907,0.4128248989582062,0.3844124674797058,0.40272043347358705,0.011846607024316265,4,0.29903754591941833,0.3232439160346985,0.3092833459377289,0.32935455441474915,0.3239654302597046,0.3169769585132599,0.011156456183765392
8,44.35040092468262,0.26656055975178006,9.26075530052185,0.16234591060516443,100,6,"{'min_cluster_size': 100, 'min_samples': 6}",0.3951014578342438,0.42129912972450256,0.40214183926582336,0.43572714924812317,0.38704678416252136,0.4082632720470428,0.01780473412957509,3,0.2910127639770508,0.33128926157951355,0.30814990401268005,0.3109155297279358,0.3110106587409973,0.3104756236076355,0.012789833323755372
9,54.027132177352904,18.23155107360677,13.489992666244508,4.47542679571635,110,4,"{'min_cluster_size': 110, 'min_samples': 4}",0.37758558988571167,0.38930872082710266,0.39249593019485474,0.40710097551345825,0.3822507858276367,0.3897484004497528,0.01012918836877709,11,0.3328981101512909,0.301247239112854,0.3351568877696991,0.3355558216571808,0.36746659874916077,0.33446493148803713,0.020960195145581863
10,62.754927444458005,22.586225210432165,13.373311185836792,3.896921129271556,110,5,"{'min_cluster_size': 110, 'min_samples': 5}",0.3850322961807251,0.4152507185935974,0.39609527587890625,0.3989820182323456,0.3890302777290344,0.3968781173229218,0.01043555252048184,9,0.3168451488018036,0.3229123651981354,0.32813647389411926,0.3436305820941925,0.36136573553085327,0.3345780611038208,0.016072126946642496
11,44.43500375747681,0.34053639603701097,10.729212284088135,0.19079318497901843,110,6,"{'min_cluster_size': 110, 'min_samples': 6}",0.37104442715644836,0.42129912972450256,0.3997465670108795,0.4285469055175781,0.38758018612861633,0.40164344310760497,0.021202902721038284,5,0.3033026158809662,0.3328332006931305,0.32320284843444824,0.3187271058559418,0.3306291699409485,0.32173898816108704,0.010518850018479315
