,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
89,1xUSJJGkoxg,2021-07-16 11:51:19+00:00,,253,AM I ACTUALLY AUTISTIC?,"Thank you NordVPN for sponsoring this video! You can try out Nord here: https://nordvpn.com/chloehayden

_________________________________

MY MERCH: chloehayden.com.au/shop/

STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloeshayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting

____________

SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321

____________

OTHER CONTENT:

THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw

____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 



10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden",21793,1528,0,1293,false,public,"[array([[[ 1,  0, 14],
        [ 1,  0,  2],
        [ 0,  1,  0],
        ...,
        [ 0,  1,  4],
        [ 0,  1,  4],
        [ 0,  0,  4]],

       [[ 1,  0, 12],
        [ 0,  0,  2],
        [ 0,  1,  0],
        ...,
        [ 0,  1,  2],
        [ 0,  1,  2],
        [ 0,  0,  2]],

       [[ 0,  0,  9],
        [ 0,  1,  0],
        [ 0,  2,  0],
        ...,
        [ 0,  0,  2],
        [ 0,  0,  2],
        [ 0,  0,  2]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",4,113,0,734,0.3446866485013624,2.0817438692098094,29.690735694822887,0.07011425687147249,Friday,July,0,0,39,0.0,-0.6544
90,lBDDXYzWg44,2021-07-10 03:54:50+00:00,"['judge rotenberg centre', 'judge roternberg', 'rotenberg', 'jrc', 'autism', 'autistic', 'disabled', 'human rights', 'shock treatment', 'aba', 'aba therapy', 'autistic kids']",216,#STOPTHESHOCK ON DISABLED STUDENTS BEING ELECTROCUTED,"SIGN THE PETITION:
https://www.change.org/banelecticshocktherapy

LETTER TEMPLATES AND CONTACTS:
https://docs.google.com/document/d/13wOLYBZq7iq13M_KTFqJEwSkvf7ccdjY1vvx0ei3lak/mobilebasic


It's time for justice
______________________",8143,1099,0,398,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,14,12,740,0.2918918918918919,1.4851351351351352,11.004054054054054,0.13496254451676287,Saturday,July,0,1,9,0.0,0.5267
91,3gN46Mv6X9c,2021-06-29 02:15:04+00:00,"['adhd', 'add', 'celebrities with adhd', 'adhd in girls', 'adhd in women', 'autism', 'princess aspien', 'chloe hayden']",88,7 CELEBRITIES WITH ADHD,"7 celebrities with ADHD!

_________________________________

MY MERCH: chloehayden.com.au/shop/

STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloeshayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting

____________

SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321

____________

OTHER CONTENT:

THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw

____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 



10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden",6407,623,0,346,false,public,"[array([[[0, 0, 5],
        [0, 0, 5],
        [0, 0, 5],
        ...,
        [0, 0, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 1, 4],
        ...,
        [0, 0, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 1, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",4,103,8,751,0.11717709720372836,0.829560585885486,8.531291611185086,0.09723739659747152,Tuesday,June,0,1,40,0.0,-0.7815
92,pSMoyPfypHw,2021-06-21 08:03:59+00:00,,213,AUTISTIC GIRL REACTS TO LOVE ON THE SPECTRUM: SEASON 2,"Autistic girl reacts to Love On The Spectrum: Season 2


_________________________________

MY MERCH: chloehayden.com.au/shop/

STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloeshayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting

____________

SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321

____________

OTHER CONTENT:

THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw

____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 



10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden",34044,1534,0,1388,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 1, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,109,0,759,0.28063241106719367,2.021080368906456,44.85375494071146,0.04505933497826342,Monday,June,0,1,40,0.6369,-0.3313
93,-8ntxsx1s6A,2021-06-11 09:49:56+00:00,"['shop cider', 'cider', 'shop cider haul', 'clothing haul', 'sensory friendly clothing', 'chloe hayden', 'autistic', 'actually autistic', 'asd']",51,SHOP CIDER HAUL,"Thank you, Shop Cider!
#cidergang #shopcider #tryonhaul #ciderreview


MY MERCH: chloehayden.com.au/shop/


STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloeshayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________


I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting


____________


SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321


____________


OTHER CONTENT:


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw


____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 






10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden",5497,374,0,1051,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,106,9,769,0.06631989596879063,0.48634590377113135,7.148244473342003,0.0680371111515372,Friday,June,0,0,43,0.0,-0.6544
94,b1Su_4Wz4Hc,2021-05-28 00:07:57+00:00,"['mira pro', 'period', 'period products', 'trying period products', 'testing period products', 'modibodis', 'chloe hayden', 'autism', 'autistic', 'autism in women', 'autism in girls']",78,TESTING THE MIRA PRO,"GIVEAWAY ON MY INSTAGRAM: https://www.instagram.com/chloeshayden/
CODE 'CHLOE20' FOR 20% OFF MIRAPRO.COM.AU

_______________

OTHER PERIOD PRODUCTS:
MODIBODIS: CODE: ASPIEN FOR 10% OFF


_______________________

MY MERCH: chloehayden.com.au/shop/


BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw




STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloehayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden


_________



I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting



SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321








THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHl...




WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFp...




WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUK...
______




BUSINESS ENQUIRIES/COLABS:
theprincessaspien@gmail.com




10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/




#autism #actuallyautistic #princessaspien",10733,769,0,604,false,public,"[array([[[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",4,114,11,783,0.09961685823754789,0.9821200510855683,13.707535121328224,0.07164818783192024,Friday,May,0,0,44,0.0,-0.7622
95,dLmG0JvzCV0,2021-05-14 06:39:23+00:00,"['autism', 'aspergers', 'autistic', 'actually autistic', 'hans aspergers', 'functioning labels', 'princess aspien', 'chloe hayden', 'hans', 'asperger']",644,WHY 'ASPERGERS' NEEDS TO BE STOPPED,"HANS ASPERGER RESOURCES:
https://molecularautism.biomedcentral.com/articles/10.1186/s13229-018-0208-6

https://www.nature.com/articles/d41586-018-05112-1

HELP LINES
AUSTRALIA: 1300 224 636
https://headspace.org.au/


MY MERCH: chloehayden.com.au/shop/


BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw




STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloehayden
INSTAGRAM: @princessaspien
TIKTOK: @chloeshayden


_________








I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting/








SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321








THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHl...




WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFp...




WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUK...
______




BUSINESS ENQUIRIES/COLABS:
theprincessaspien@gmail.com




10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/




#autism #actuallyautistic #princessaspien",36359,3656,0,410,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,106,10,797,0.8080301129234629,4.587202007528231,45.6198243412798,0.10055282048461178,Friday,May,0,0,78,-0.2263,0.7059
96,Jf_SMlqcdjg,2021-05-07 04:21:43+00:00,"['princess aspien', 'aspien', 'aspergers', 'aspergers syndrome', 'autism', 'autistic', 'chloe hayden', 'asd', 'hans asperger', 'chloe', 'hayden', 'princess']",276,SAYING GOODBYE TO PRINCESS ASPIEN,"""All stories, even the ones we love, must eventually come to an end and when they do, it's only an opportunity for another story to begin.""




MY MERCH: chloehayden.com.au/shop/


BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw




STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloehayden
INSTAGRAM: @princessaspien
TIKTOK: @chloeshayden


_________








I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloeshayden.com.au/speaking-and-presenting/








SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321








THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHl...




WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFp...




WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUK...
______




BUSINESS ENQUIRIES/COLABS:
theprincessaspien@gmail.com




10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/




#autism #actuallyautistic #princessaspien",26554,3086,0,312,false,public,"[array([[[ 0,  5,  0],
        [ 0,  5,  2],
        [ 0,  4, 12],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  2,  0],
        [ 0,  3,  0],
        [ 0,  3,  9],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 6,  0,  0],
        [ 0,  1,  0],
        [ 0,  1,  4],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",5,120,12,804,0.34328358208955223,3.8383084577114426,33.027363184079604,0.11621601265346088,Friday,May,0,0,35,0.0,0.8796
97,f-D7zy6vq10,2021-04-20 03:53:05+00:00,"['Mark Rober', 'autism', 'autistic', 'princess aspien', 'Mark Rober autism', 'Next for autism', 'autism fundraiser', 'Chloé Hayden']",1154,AUTISTIC REACTION TO MARK ROBER,"SIGN THE PETITION HERE:

https://www.change.org/p/mark-rober-change-mark-rober-s-eugenics-campaign

_________________________________

MY MERCH: chloehayden.com.au/shop/

STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloehayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting

____________

SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321

____________

OTHER CONTENT:

THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw

____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 



10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden





#autism #actuallyautistic #princessaspien",80751,5423,0,1215,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,107,8,821,1.405602923264312,6.605359317904994,98.35688185140073,0.06715706307042638,Tuesday,April,0,0,42,0.0,-0.7622
98,cf6v4CfJdBs,2021-04-10 01:00:22+00:00,"['adhd', 'autism', 'neurodivergent', 'neurodivergency', 'autistic', 'reacting to your confessions', 'confessions', 'princess aspien', 'chloe hayden', 'reacting to', 'reacting to confessions', 'confession']",491,NEURODIVERGENT CONFESSIONS,"REACTING TO YOUR NEURODIVERGENT CONFESSIONS

_________________________________

MY MERCH: chloehayden.com.au/shop/

STALK ME:
WEBSITE: chloehayden.com.au
TWITTER: @chloeshayden
FACEBOOK. facebook.com/chloehayden
INSTAGRAM: @chloeshayden
TIKTOK: @chloeshayden
_______
BUY SHE KNOWS ON ITUNES: http://itunes.apple.com/album/id1466812844?ls=1&app=itunes
STREAM SHE KNOWS ON APPLE MUSIC: http://itunes.apple.com/album/id/1466812844
STREAM SHE KNOWS ON SPOTIFY: https://open.spotify.com/track/5uR6x3FivonpKbdiqN21Dw
________

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://chloehayden.com.au/speaking-and-presenting

____________

SEND ME MAIL:
Chloe Hayden
PO BOX 137
Inverleigh, Victoria, Australia
3321

____________

OTHER CONTENT:

THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8
WATCH JEREMY THE DUD: https://youtu.be/qFcFpWzIQNk
WHO AM I? WHY DID I START YOUTUBE? https://youtu.be/tTgUKbfMWqw

____________
BUSINESS ENQUIRIES/COLABS:
hellochloehayden@gmail.com 



10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/
20% OFF EVVE: 
https://evve.com.au?via=chloehayden



#autism #actuallyautistic #adhd",28925,2227,0,1393,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",2,107,12,831,0.5908543922984356,2.679903730445247,34.80746089049338,0.07699222126188418,Saturday,April,0,0,42,0.0,-0.7622
