,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
76,D67HqoTDklo,2021-02-27 23:07:30+00:00,,136,I MAY Have a Secret,"Micah's music channel: https://www.youtube.com/channel/UCiyt__igYYhwc1Q4ga5qsiQ

Book a Zoom call (supports video captions, music and book publishing) https://www.buymeacoffee.com/jennifermsumba

Listen to my music on your preferred platform: https://distrokid.com/hyperfollow/jennifermsumba/you-rhyme-with-orange

Learn my songs here: https://www.ultimate-guitar.com/user/playlist/view?id=11951792

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

Twitter: @jennifermsumba

TikTok: @jennifermsumba",7550,792,0,1062,true,public,"[array([[[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,67,0,888,0.15315315315315314,0.8918918918918919,8.502252252252251,0.10490066225165563,Saturday,February,0,0,21,0.0,-0.743
77,-vH3LSxMeTU,2021-02-18 22:18:22+00:00,,78,Overscheduling Myself!,"Aww man, I really did it this week. I agreed to and took on too many projects, combined with not managing my time well. But I learned a lesson I guess.
NEW music available: https://distrokid.com/hyperfollow/jennifermsumba/i-wanna-get-your-attention
Text me (no joke) 863-275-0310
Sunny's Channel: https://www.youtube.com/channel/UCoi82tGDU13EcbMHposFBUQ

The Musical Autist (where I blog) https://themusicalautist.org/

Buy me an ice cream or book a Zoom call (supports video captions, music and book publishing) https://www.buymeacoffee.com/jennifermsumba 

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

Twitter: @jennifermsumba

TikTok: @jennifermsumba",6893,644,0,1369,true,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",2,93,0,897,0.08695652173913043,0.717948717948718,7.684503901895206,0.09342811547947193,Thursday,February,0,0,23,0.0,-0.5859
78,0syugzV7JmI,2021-02-05 20:21:49+00:00,,155,She's Back...and Fishing With Captain Salty!,"Brittany is back yay!!! I also went on my fishing charter this week with the amazing @FishingWithSalty He fishes here in Florida out of Anna Maria Island. We had a blast! 
Captain Salty's channel: https://www.youtube.com/user/JONATHANDSOULTATOS
Enter the Easterseals Disability Film Challenge: https://disabilityfilmchallenge.com/

Buy me an ice cream or book a Zoom call (supports video captions, music and book publishing) https://www.buymeacoffee.com/jennifermsumba

Listen to my music on your preferred platform: https://ffm.to/jennifermsumba

Learn my songs here: https://www.ultimate-guitar.com/user/playlist/view?id=11951792

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

Twitter: @jennifermsumba

TikTok: @jennifermsumba",6676,708,0,1847,true,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,111,0,910,0.17032967032967034,0.778021978021978,7.336263736263736,0.1060515278609946,Friday,February,0,0,18,0.0,0.5216
79,wtrRooYuG-Q,2021-01-26 20:00:30+00:00,,187,Good News and Bad News,"Sorry I've been gone so long! 
Listen to my music on your preferred platform: https://ffm.to/jennifermsumba

Learn my songs here: https://www.ultimate-guitar.com/user/playlist/view?id=11951792

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

Twitter: @jennifermsumba

TikTok: @jennifermsumba",11235,951,0,908,true,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,57,0,920,0.20326086956521738,1.0336956521739131,12.21195652173913,0.08464619492656876,Tuesday,January,0,0,18,-0.1531,-0.784
80,1fDFFTChQIA,2021-01-06 21:00:09+00:00,,143,It Was Like Breathing Fire,"Thank you so much for your outpouring of love through cards and care packages this Christmas season! Today's video shows a little Christmas behind the scenes, I talk about a big lesson learned, and also read you more of my upcoming book.
Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",10624,791,0,1903,true,public,"[array([[[1, 0, 4],
        [1, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 4],
        [1, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 4],
        [0, 0, 4],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,86,0,940,0.15212765957446808,0.8414893617021276,11.302127659574468,0.07445406626506024,Wednesday,January,0,0,10,0.0258,0.5983
81,1JH94NfXX8c,2020-12-31 20:30:00+00:00,,176,"Rebranding Autism 2020 Rewind- The good, the meh and the crazy","2020 was definitely a different kind of year. But looking back made me thankful for all of the good times I still had with my friends and my dog Lemonade. #2020rewind #rebrandingautism
Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",7199,622,0,1807,false,public,"[array([[[0, 5, 0],
        [0, 5, 0],
        [0, 4, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[7, 0, 0],
        [7, 0, 0],
        [4, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",11,76,0,946,0.18604651162790697,0.6575052854122622,7.6099365750528545,0.08640088901236283,Thursday,December,0,4,20,0.0516,0.7543
82,24BDI-zXI3k,2020-12-26 00:18:17+00:00,,46,"Christmas Day Livestream- Join us for Music, Games and Fun!","I know a lot of us are missing being with our families and friends this Christmas, but we can still come together online for some classic Christmas fun. Join Brittany and I as we play games and challenges, sing some songs, argue like sisters,  and whatever else we get into. Much love God bless and see you then!!",7137,453,0,10702,false,public,"[array([[[0, 3, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [3, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,58,0,952,0.04831932773109244,0.47584033613445376,7.496848739495798,0.06347204707860446,Saturday,December,0,0,0,0.6996,0.9779
83,LmfzA-38wxs,2020-12-21 20:00:11+00:00,,162,Not Always Sunshine and Unicorns,"This week I practiced how to turn around a very bad day. Usually once I go to bed the next day is better and my perspective is improved and I have calmed myself down. Also...Christmas is almost here!
Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting

Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",8418,728,0,1689,true,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 4, 0],
        [0, 4, 0],
        [0, 4, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 5],
        ...,
        [6, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,82,0,956,0.1694560669456067,0.7615062761506276,8.805439330543933,0.08648134948918983,Monday,December,0,0,10,-0.3875,-0.4186
84,G9K0oVNkt2A,2020-12-11 20:47:19+00:00,,163,A Virtual Christmas?,"A lot of us will be spending Christmas away from our families this year...but we will get through it together!
NEW Lemonade wallpaper and more: http://bit.ly/RebrandingAutismTeespring

Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",7199,729,0,1039,true,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,70,0,966,0.16873706004140787,0.7546583850931677,7.4523809523809526,0.10126406445339631,Friday,December,0,0,10,0.0,-0.7644
85,N7sGH6vCDQU,2020-12-04 23:20:41+00:00,,197,They deflated my gingerbread man!,"I'm trying to get some Christmas cheer going. We got a real mini tree and awesome decorations. But my new inflatable gingerbread man is now DEflated :( 

NEW album ""Jennifer Msumba"" out now wherever you download/stream your music

Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",7732,812,0,1313,true,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 7],
        [1, 0, 9],
        [4, 0, 9]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 2, 2],
        [3, 0, 2],
        [7, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 5, 0],
        [0, 2, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,82,0,973,0.20246659815005139,0.8345323741007195,7.94655704008222,0.10501810657009829,Friday,December,0,0,10,0.0,-0.8625
86,AiCm1g7wYZ0,2020-11-21 17:26:12+00:00,"['jen msumba', 'jennifer msumba', 'rebranding autism']",97,Tropical Storm? No worries let's go to the beach!,"Even though I live close, I haven't been to the beach in over a year because of, well, you know...2020. So I made plans with my friends to go, but then a tropical storm was supposed to hit that same weekend. We decided to go anyways and try to get in some nice times and fishing before the storm. It seems like this year you just have to find all of the little moments you can and make the best of it. 
""This is the day that the Lord has made; let us rejoice and be glad in it."" Psalm 118:24

Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",6235,637,0,1090,true,public,"[array([[[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,145,3,986,0.09837728194726167,0.6460446247464503,6.323529411764706,0.10216519647153167,Saturday,November,0,0,19,-0.6476,0.9408
87,39-t69GPvd4,2020-11-09 01:33:34+00:00,,37,Piano Night Live,,4131,437,0,6926,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,0,0,999,0.037037037037037035,0.43743743743743746,4.135135135135135,0.10578552408617768,Monday,November,0,0,0,0.0,0.0
88,UEC76gKXlno,2020-11-07 00:04:13+00:00,"['autism vlog', 'autistic youtuber', 'autistic musician', 'autistic adult', 'jen msumba', 'jennifer msumba', 'rebranding autism']",117,Lemonade Finally Gets a Haircut,"Let's be honest...my dog Lemonade was looking like a dirty muppet. I was finally able to get her a grooming appointment and have someone to take us
Stephany Bethany's channel: https://www.youtube.com/user/YoureAGreenLlama
Listen/Download Dandelion: https://jennifermsumba.bandcamp.com/track/dandelion
Listen/Download The Sun Will Rise: https://jennifermsumba.bandcamp.com/track/the-sun-will-rise
Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba",7485,698,0,1223,false,public,"[array([[[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[4, 0, 0],
        [4, 0, 0],
        [3, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,84,7,1001,0.11688311688311688,0.6973026973026973,7.477522477522477,0.09325317301269205,Saturday,November,0,0,10,0.0,-0.7717
89,ouHW09j4thM,2020-10-23 19:49:38+00:00,"['autism vlog', 'autistic youtuber', 'jen msumba', 'jennifer msumba', 'rebranding autism', 'arggh ball review', 'autism adult']",156,The Absolute BEST Fidget I Have Ever Used,"I'm obsessed with the Arggh! Ball
This video contains some sponsored content
My new short film: https://youtu.be/pEnyZ2LTr6E
My new songs: https://jennifermsumba.bandcamp.com/
Arggh! Ball: https://amzn.to/34lNbbQ (affiliate)
Pocket Gecko: https://amzn.to/2IS1Ov0 (affiliate)
Fly Nova: flynova.net

Follow me on Spotify: Jennifer Msumba

Discord: https://discord.gg/5HxKmPa

Twitch: https://www.twitch.tv/jensadventures

Interview Podcast: https://anchor.fm/nowthatsinteresting
Me and my sister's podcast: https://anchor.fm/not-according-to-plan

Website: https://www.jennifermsumba.com/

Follow on Facebook: https://www.facebook.com/rebrandingautismyoutube/

Merch: http://bit.ly/RebrandingAutismTeespring
      
Snail Mail:
PO Box 1348
Wauchula, Fl
33873
           
My music channel: https://www.youtube.com/c/ThePianoGirl

Official Instagram: @rebrandingautism

TikTok: @jennifermsumba

Disclaimer: Some of these links are affiliate links where I'll earn a small commission if you make a purchase. Shopping through these links is a great way to support the channel so I can keep making videos for you!",8120,842,0,1355,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,115,7,1015,0.15369458128078817,0.8295566502463054,8.0,0.10369458128078818,Friday,October,0,0,17,0.6369,-0.2677
